antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,pair
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.04424778761061947,0.050237427153032595,0.01715950787826462,0.38780487804878044,7.719441460794843,1.0,0.014936612871493268,1.5514049994711416,0.9107558816678314,0.22191207257501738,0.3554229873302653,0.3646865421393204,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE DOILY '}),0.03874379451759119,0.05827757392618174,0.01737535074465789,0.4484679665738162,7.695378107912927,1.0,0.015117456395478172,1.7074664189924285,0.9051196386121043,0.2181571815718157,0.4143369445648614,0.37330805736098216,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE DOILY '})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05676667386142888,0.052126052233973666,0.022717461687891214,0.400190114068441,7.677353202811956,1.0,0.019758439081041426,1.5802906387477964,0.9220908048288645,0.2636192861615529,0.3672050093314556,0.4180039597257319,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.042628966112669975,0.041765594647096914,0.013652061299374055,0.320253164556962,7.667870343113204,1.0,0.01187163718048745,1.4096930730517567,0.9083058310977324,0.19298245614035087,0.2906257261836705,0.32356327478494096,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.03491258363911073,0.05428448089790632,0.014515432764947118,0.41576506955177744,7.659004243472704,1.0,0.012620221285293255,1.6187247112673402,0.9008870177393156,0.19436416184971098,0.3822297311955688,0.3415803478971611,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.056281027412044035,0.050237427153032595,0.021584286639326572,0.3835091083413231,7.633932111473039,1.0,0.01875687262461618,1.5405946554889378,0.9208312367774029,0.25412960609911056,0.35089999407882505,0.4065773253844102,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.053313187999136626,0.052126052233973666,0.021098640189941724,0.39574898785425106,7.592153460574514,1.0,0.01831963416753907,1.5686758130533234,0.9171830154770527,0.2501599488163788,0.362519654042752,0.40025544630807797,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04424778761061947,0.06955536369522987,0.02336499028707101,0.5280487804878049,7.59177657098526,1.0,0.020287319327105088,1.9714847590953788,0.9084766059361902,0.2583532219570406,0.4927680798004988,0.4319840488940188,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.05827757392618174,0.05428448089790632,0.023904597453054177,0.4101851851851852,7.556214564465062,1.0,0.020741029604482042,1.6034109272060617,0.9213528082702429,0.2696287279367011,0.37632955904666504,0.4252715190339445,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.056281027412044035,0.03221454780919491,0.013652061299374055,0.24256951102588684,7.529812694023006,1.0,0.011838993451058153,1.277721805867101,0.9189118761719676,0.1824080749819755,0.21735702137338916,0.33317755283287637,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.028005611914526225,0.05428448089790632,0.011439671918843082,0.40847784200385356,7.524762791267808,1.0,0.009919401813834805,1.5987829134006077,0.8920889420533807,0.16146230007616147,0.3745242136263502,0.3096067142424834,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'JAM MAKING SET WITH JARS'}),0.04683790200733866,0.04737750917332182,0.01661990071228146,0.3548387096774194,7.489602468954369,1.0,0.014400837580269624,1.4765648607813513,0.9090600296442687,0.2141863699582754,0.3227524055591897,0.35281798809611287,"frozenset({'JAM MAKING SET PRINTED', 'JAM MAKING SET WITH JARS'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.05676667386142888,0.04424778761061947,0.0187243686596158,0.32984790874524716,7.454562737642586,1.0,0.016212568931233993,1.4261720956505368,0.9179637164581671,0.2275409836065574,0.2988223489649345,0.37650932022628214,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05676667386142888,0.053313187999136626,0.022555579538096265,0.39733840304182505,7.452910207663059,1.0,0.019529167182436233,1.5708431013011168,0.9179321822342418,0.25770653514180025,0.3633991840612803,0.41020766305937406,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03226850852579322,0.06955536369522987,0.016673861428879777,0.5167224080267558,7.42893690112633,1.0,0.014429413582465604,1.9252799048797666,0.8942472633384618,0.1958174904942966,0.48059500467156757,0.37822156087916536,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.053313187999136626,0.050237427153032595,0.01980358299158213,0.37145748987854255,7.394038885530773,1.0,0.017125265593179572,1.5110554299078967,0.9134551228767283,0.23646907216494845,0.3382109086091217,0.38282863752788565,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.056281027412044035,0.04672998057414202,0.019425857975393913,0.3451581975071908,7.3862260002347115,1.0,0.01679584665773634,1.45572566656101,0.91617619964295,0.2324080051646223,0.31305738232781954,0.38043129274897647,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.035236347938700625,0.06183898122167062,0.016080293546298294,0.4563552833078101,7.379734825707101,1.0,0.013901313687796733,1.7256877331330962,0.8960679376764988,0.19853431045969352,0.4205208852099584,0.35819509366088587,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.027897690481329594,0.05428448089790632,0.0111698683358515,0.40038684719535783,7.375714763642517,1.0,0.00965545668982206,1.5772094302444595,0.8892273078929126,0.15729483282674772,0.36596879220725614,0.3030761273750149,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.025091733218217137,0.05428448089790632,0.010036693287286855,0.4,7.368588469184892,1.0,0.008674601574707185,1.5761925318368228,0.8865334587922732,0.14474708171206227,0.3655597398151318,0.29244532803180917,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE DOILY '})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.025199654651413772,0.05428448089790632,0.010036693287286855,0.3982869379014989,7.3370313451198585,1.0,0.008668743115728348,1.5717051509632658,0.8860328145972279,0.1445221445221445,0.363748347209322,0.2915887969825586,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.08633714655730629,0.03529030865529894,0.022339736671703,0.25875,7.33204128440367,1.0,0.019292872121277883,1.301463327277843,0.945219924882822,0.22499999999999998,0.23163413133460115,0.4458887614678899,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03226850852579322,0.04672998057414202,0.011007986186056551,0.3411371237458194,7.30017687905026,1.0,0.009500079409489697,1.4468412985194494,0.8917938760203534,0.16190476190476194,0.308839192644488,0.28835147180362564,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.08633714655730629,0.04699978415713361,0.02946255126268077,0.34125,7.260671641791045,1.0,0.025404724009744563,1.4466796445432508,0.9437526014421832,0.28363636363636363,0.30876196138384004,0.48405783582089557,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.04424778761061947,0.03221454780919491,0.01025253615368012,0.23170731707317072,7.192629815745392,1.0,0.008827113684246718,1.2596572552324765,0.9008284600389863,0.15484922575387122,0.20613325899080007,0.27498263676104095,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05676667386142888,0.03221454780919491,0.013112454133390891,0.2309885931558935,7.170319276993331,1.0,0.011283741404312916,1.25847996996876,0.9123259033251406,0.17283072546230438,0.20539061100446157,0.31901188451764523,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.056281027412044035,0.06955536369522987,0.028005611914526225,0.4976030680728667,7.154057453472744,1.0,0.0240909645837403,1.8520109840951817,0.911520492209196,0.2862658576944291,0.4600463989750256,0.45012038585955205,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.04424778761061947,0.03491258363911073,0.011007986186056551,0.24878048780487805,7.1258114374034,1.0,0.009463181600255192,1.284694288012872,0.8994644153957879,0.161520190023753,0.22160469667318983,0.28204093942021335,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.053313187999136626,0.03491258363911073,0.013220375566587525,0.2479757085020243,7.102760169952882,1.0,0.011359074431500034,1.2833194715539147,0.9075965269828863,0.1762589928057554,0.22077080402345622,0.31332324837775094,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.056281027412044035,0.03491258363911073,0.013921864882365638,0.2473633748801534,7.08522111789645,1.0,0.011956948805547568,1.2822753825024298,0.9100814642736674,0.18016759776536312,0.22013631888616172,0.3230634494184384,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.053313187999136626,0.03221454780919491,0.012141161234621195,0.22773279352226722,7.0692531483327565,1.0,0.010423700990962412,1.2531743470046075,0.906891624867001,0.16544117647058823,0.20202643599412634,0.30230860781641,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05676667386142888,0.06955536369522987,0.027897690481329594,0.4914448669201521,7.065520770957533,1.0,0.02394926383512941,1.8295845932572303,0.9101328293401909,0.28344298245614036,0.45342784166121086,0.44626549009312494,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.052126052233973666,0.03491258363911073,0.012626807684006043,0.24223602484472048,6.938358597252488,1.0,0.010806952525610782,1.273598967492649,0.90294041227663,0.1696881798404641,0.21482348406051774,0.301952633751572,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03491258363911073,0.050237427153032595,0.012141161234621195,0.34775888717156106,6.922306871174403,1.0,0.010387242857327212,1.456152570217981,0.8864891125399932,0.1662971175166297,0.3132587749027538,0.29471725239351415,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CANDLEHOLDER PINK HANGING HEART'}),0.1067342974314699,0.022069933088711417,0.01629613641269156,0.15267947421638017,6.9179853696282585,1.0,0.013940517610108397,1.1541441959132033,0.9576649408278106,0.14484412470023983,0.13355713823196808,0.44553289114241995,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CANDLEHOLDER PINK HANGING HEART'})"
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.029246708396287503,0.08633714655730629,0.017267429311461257,0.5904059040590406,6.838376383763837,1.0,0.014742351962332183,2.2306543539006305,0.8794886047804337,0.1756311745334797,0.5517010520920234,0.39520295202952027,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.052126052233973666,0.06955536369522987,0.024767968918627238,0.4751552795031056,6.8313247787056275,1.0,0.021142322397496652,1.7727998395866034,0.9005580447671119,0.2555679287305122,0.4359205265760919,0.41562263587257686,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.053313187999136626,0.06955536369522987,0.025199654651413772,0.472672064777328,6.795623510049219,1.0,0.02149143647038166,1.7644516327622128,0.9008749857196005,0.25801104972375694,0.4332516792004548,0.4174842092699673,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'POSTAGE'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.05930282754154975,0.03210662637599827,0.01284265055039931,0.21656050955414013,6.745040946314832,1.0,0.010938636823482511,1.2354411354387664,0.9054379624849422,0.16346153846153846,0.19057252400386493,0.3082802547770701,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF4 WOODLAND '})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.053313187999136626,0.04672998057414202,0.01672782214547809,0.31376518218623484,6.714429972604277,1.0,0.014236497905932856,1.3891309427621648,0.8989953370695617,0.20077720207253885,0.28012545886308754,0.3358664248113622,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG VINTAGE DOILY '}),0.040578458881933954,0.05827757392618174,0.01586445067990503,0.39095744680851063,6.708540189125295,1.0,0.013499636542602597,1.5462342017631252,0.8869263791005716,0.19115734720416125,0.35326744237080676,0.33158983451536644,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG VINTAGE DOILY '})"
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.050237427153032595,0.04672998057414202,0.015648607813511763,0.31149301825993553,6.665806714079822,1.0,0.013301013818555675,1.3845466272784304,0.8949401385893043,0.192435301924353,0.277741911830246,0.32318299873735806,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'SMALL WHITE HEART OF WICKER'}),frozenset({'HEART OF WICKER SMALL'}),0.03140513706022016,0.05185624865098209,0.010846104036261602,0.34536082474226804,6.659965456944549,1.0,0.009217551439948653,1.4483455729268464,0.8774040660208707,0.14977645305514156,0.30955704308939225,0.27725897636697167,"frozenset({'SMALL WHITE HEART OF WICKER', 'HEART OF WICKER SMALL'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.05676667386142888,0.03491258363911073,0.013166414849989207,0.23193916349809884,6.643425931911542,1.0,0.01118454360088795,1.2565247054599695,0.9005992797389054,0.1676975945017182,0.2041541279254553,0.3045321783487403,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03874379451759119,0.04699978415713361,0.012033239801424563,0.3105849582172702,6.6082209479706675,1.0,0.01021228982166944,1.382331626212481,0.8828794403152456,0.16325036603221088,0.27658459009582986,0.2833062563761437,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.042628966112669975,0.04699978415713361,0.013166414849989207,0.30886075949367087,6.571535700271766,1.0,0.011162862643851955,1.378883096182902,0.8855799242697239,0.17219477769936486,0.2747753578470476,0.2944992660843785,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03221454780919491,0.050237427153032595,0.010576300453270019,0.3283082077051926,6.535131799347615,1.0,0.008957924454437704,1.4139856757846374,0.8751742403122386,0.14714714714714713,0.29277925715542463,0.26941726174733316,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.052126052233973666,0.03221454780919491,0.010954025469458234,0.21014492753623187,6.523292792464738,1.0,0.009274808267662298,1.225269655067258,0.8932655953703668,0.14926470588235294,0.18385312501262607,0.2750892141868764,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05676667386142888,0.04672998057414202,0.017267429311461257,0.3041825095057034,6.509365203417663,1.0,0.01461472374465803,1.370000082562845,0.8973126430205949,0.20025031289111392,0.2700730366896692,0.3368487605265238,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.08633714655730629,0.041765594647096914,0.02341895100366933,0.27125,6.494580103359173,1.0,0.019813028737569877,1.3149014138633317,0.925971165769067,0.22371134020618555,0.2394867102151143,0.41598675710594313,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.08633714655730629,0.025739261817396934,0.014407511331750486,0.166875,6.4832861635220125,1.0,0.01218525691194501,1.1694052371284058,0.9256775947146152,0.1475138121546961,0.14486444198283024,0.363311713836478,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03874379451759119,0.041765594647096914,0.010468379020073387,0.2701949860724234,6.46931974404929,1.0,0.008850221403161258,1.3130005783270695,0.8794993859804463,0.14946070878274267,0.2383857124616596,0.26042049045223237,"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.08633714655730629,0.03502050507230736,0.019533779408590544,0.22624999999999995,6.460500770416023,1.0,0.016510208929651854,1.247146358549522,0.9250821942302846,0.19183889772125065,0.19816949057764352,0.39201560092449916,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06955536369522987,0.04672998057414202,0.02099071875674509,0.3017843289371606,6.458045246955497,1.0,0.017740397962439612,1.3652945055999235,0.9083338762557347,0.2202718006795017,0.2675572955883313,0.3754880074247004,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.052126052233973666,0.04672998057414202,0.015648607813511763,0.3002070393374741,6.4242919780624375,1.0,0.013212758405211461,1.3622172171085485,0.8907733199323145,0.1880674448767834,0.2659026861203482,0.31754000927612736,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.08633714655730629,0.032484351392186486,0.017860997194042737,0.20687499999999998,6.3684509966777405,1.0,0.015056390987076496,1.2198778863455488,0.922633487566759,0.17691074291822553,0.18024581706636922,0.37835444352159464,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03221454780919491,0.06955536369522987,0.01419166846535722,0.440536013400335,6.333602327645468,1.0,0.011950973876211298,1.6631001433351729,0.8701432401118954,0.1620455945779421,0.39871329816940254,0.32228507419434904,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.042628966112669975,0.04165767321390028,0.011223829052449816,0.26329113924050634,6.320351544566145,1.0,0.009448005512681781,1.3008426772526098,0.8792630264561275,0.1536189069423929,0.23126753335614095,0.26636059552698893,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.1067342974314699,0.036639326570256855,0.024660047485430606,0.23104145601617795,6.305832493213269,1.0,0.020749374705592055,1.25281223671534,0.9419556288034466,0.20772727272727268,0.20179579134553352,0.4520450284499152,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RED HANGING HEART T-LIGHT HOLDER'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.041765594647096914,0.04165767321390028,0.010792143319663286,0.2583979328165375,6.202889236989732,1.0,0.0090522858262703,1.2922595138195843,0.8753440702781846,0.14858841010401191,0.2261616267430221,0.2587326451647455,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.03226850852579322,0.05428448089790632,0.010846104036261602,0.33612040133779264,6.191832283888641,1.0,0.009094424801589252,1.4245286660530279,0.866456165697663,0.14326443335709196,0.29801342448887214,0.2679607970903675,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.08633714655730629,0.02654867256637168,0.014137707748758903,0.16374999999999998,6.167916666666666,1.0,0.011845571114494136,1.164067357170258,0.9170458213635865,0.1431693989071038,0.1409431818181818,0.34813516260162597,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.056281027412044035,0.03156701921001511,0.010954025469458234,0.19463087248322145,6.165639878391555,1.0,0.009177401195982853,1.2024709511475644,0.8877757644706723,0.14245614035087717,0.1683790788911272,0.2708197097458842,"frozenset({'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG SUKI DESIGN'})"
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.050237427153032595,0.05428448089790632,0.01672782214547809,0.3329752953813104,6.133894805175392,1.0,0.014000709490829332,1.4178118329855864,0.8812428179483937,0.19053472649047326,0.2946877880866395,0.3205631944103371,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'RETROSPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.04440966976041442,0.046082451974962226,0.012518886250809411,0.2818955042527339,6.117198459966821,1.0,0.010472379776851181,1.3283826430196382,0.8754028245914312,0.1605536332179931,0.2472048582877964,0.276779133859388,"frozenset({'RETROSPOT TEA SET CERAMIC 11 PC ', 'BAKING SET 9 PIECE RETROSPOT '})"
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.08633714655730629,0.025415497517807036,0.013382257716382474,0.155,6.09864118895966,1.0,0.011187956182360714,1.153354440807329,0.915030139533466,0.13603949533735601,0.13296384474835282,0.3407696390658174,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
